0,1,2,3,4,5,6,7,8,9,10
3054,12138,11353,13884,10615,11563,4907,6911,5574,12016,12935
3055,1269,1541,4628,14474,15616,9393,4165,5228,6812,15045
3056,9918,5058,2005,13309,8741,9615,9129,1824,477,13152
3057,10033,13242,8818,9128,12493,3026,10504,3960,13106,12022
3058,10144,7843,2634,13907,5920,5083,15605,13420,8834,1400
3059,3183,5994,4901,13281,9558,13884,12609,6423,1725,3225
3060,3376,7304,7999,13680,5291,8237,6162,14164,8130,2137
3061,14796,4790,11836,14103,5689,3597,12361,13695,1646,13230
3062,6697,15086,4946,15323,5286,8092,1737,182,14565,8560
3063,9374,6130,5204,15268,8521,4862,9398,5105,13000,6345
3064,12527,4394,10620,11831,15404,8327,4547,4447,13036,11884
3065,12588,6196,6900,4125,9282,2357,1834,3798,8176,13926
3066,3375,1108,6989,7569,11512,9595,7523,12856,15209,982
3067,3843,2252,8083,9586,9796,2622,9846,2656,13592,10333
3068,3037,8546,6164,11757,5557,6376,5900,9699,9518,3215
3069,12720,13708,5483,3762,12535,3540,7123,2614,2454,8288
3070,9422,505,3988,11222,11199,11009,14494,3694,13363,7363
3071,2302,3464,362,4326,7565,3529,9631,8182,11375,14302
3072,6155,5560,10738,14191,8630,12639,12732,8052,12302,16059
3073,9101,10605,12930,2940,11466,3375,13583,6865,2328,10485
3074,11156,10125,15522,5393,4749,10344,3130,910,12189,9340
3075,5,121,103,68,2209,16081,296,14565,1085,2745
3076,13290,2683,484,4788,15858,264,1470,6609,8819,520
3077,6258,6202,6314,10527,8600,12378,8854,1283,7123,7807
3078,692,2629,14284,2806,5643,2537,5737,971,7952,11234
3079,10573,6951,4853,20,7453,4200,4860,7229,1263,1936
3080,12064,12304,3606,10225,11297,751,4901,666,8007,9435
3081,12715,3041,7485,15803,11633,10199,12156,2651,4846,8739
3082,9202,2913,9945,6695,13499,9233,3329,12506,498,11849
3083,10295,2001,6632,3163,5306,12002,11901,6233,4909,3154
3084,8608,12028,15634,7885,2565,10763,2775,7771,9313,5456
3085,1748,352,8808,13872,1195,15638,8050,4607,1743,3674
3086,3397,6446,6313,10064,7048,7869,4071,13019,9692,11465
3087,15227,5192,5688,1186,343,11483,14517,12644,10917,7684
3088,939,1927,8706,15672,7102,10911,2537,981,7016,13020
3089,10141,343,13881,8182,5616,12000,11165,626,7684,2380
3090,9595,12856,7481,3066,2644,11448,1108,2280,5847,15465
3091,3029,3389,4861,10333,2264,3033,1795,2968,12390,9539
3092,13609,6690,5092,8449,4920,3428,3944,1030,4284,7348
3093,11046,7329,6252,13235,10565,13928,15178,12819,5546,8824
3094,4245,14623,6676,1095,9532,15791,1108,6743,3145,1812
3095,1281,4896,9142,239,3526,15734,6359,14952,7253,4227
3096,3140,10416,1473,9386,7049,11441,15533,7213,3013,9603
3097,1794,459,167,15791,130,15542,11184,5069,601,13262
3098,2279,6560,12482,5100,774,11187,9711,14974,15476,9945
3099,769,6345,3063,6317,15268,4862,9374,6130,5955,1626
3100,1123,705,10090,5886,213,1330,11344,16012,12194,3791
3101,12696,8357,11177,6238,14389,8393,13471,6887,7686,149
3102,3688,10085,7843,14152,6315,13352,4448,13753,14036,13442
3103,7122,4105,12813,12021,8835,4586,12828,5313,2984,12261
3104,1565,1306,12468,12424,12369,4980,1066,9080,10211,12840
3105,1892,5858,8110,14156,5600,3240,1187,7470,8995,11438
3106,9749,4061,11617,5875,9913,14987,6872,9901,3909,8263
3107,11913,7088,3514,5795,12920,7735,2877,12406,8658,13103
3108,11775,13452,6650,10075,15333,12336,12263,3475,12237,12129
3109,2675,5452,1674,2646,9474,2113,9093,8200,2908,549
3110,3150,14409,8294,3149,8650,11431,1613,8048,11996,12723
3111,4032,306,8274,5294,8854,11502,12949,8322,1756,8692
3112,3516,12986,3088,5671,871,8137,6129,6866,10218,2743
3113,15674,10953,10630,13915,927,9772,13447,15234,5232,8727
3114,8955,9064,287,223,13186,5576,7665,1698,3775,8075
3115,9191,11834,6372,7271,4683,12392,13052,14302,7265,7504
3116,8608,13988,5745,12534,4566,3786,2049,13363,4241,15183
3117,2279,5438,9212,2448,8376,5738,12973,7675,11238,12524
3118,6124,8484,15851,8179,7191,14118,6012,3152,7430,8581
3119,6091,7740,10591,13688,222,3574,53,3531,449,61
3120,1672,11360,4263,9329,7948,4550,11182,1038,3442,2049
3121,10181,8064,9147,15740,5070,3431,13136,1833,15102,2049
3122,6513,13440,11371,5493,6916,10944,398,257,11609,13534
3123,5575,988,7380,13934,8752,583,6869,6549,11000,1969
3124,6573,8091,14527,3693,2688,112,511,8584,12337,13665
3125,1758,13428,14652,1836,669,2418,5444,11543,1223,8919
3126,12154,6463,3209,11070,7843,4303,11835,13433,1981,7524
3127,12946,4526,10083,4092,15595,5572,14699,4476,13030,8951
3128,16013,8025,2932,15083,15415,4028,3489,876,13970,2432
3129,16062,11946,14117,6029,13978,5533,15060,880,10286,12692
3130,8564,5393,8881,14800,5394,15817,6385,15555,6462,13109
3131,11044,10678,5713,15601,1664,11377,5343,4501,4761,7292
3132,3950,13363,10717,8639,3694,12659,14302,14494,11009,11199
3133,2404,9796,6930,9110,7402,12731,12785,11228,10124,7087
3134,3238,2540,2732,7577,9113,6885,10402,9087,5147,8600
3135,7484,11671,10811,14639,7320,14249,13333,13037,1960,2754
3136,5125,3197,2245,15490,2475,5623,1542,1629,11542,512
3137,263,7912,9447,15176,15484,1920,613,12514,15221,3341
3138,10976,2126,13242,15786,7424,8064,2105,8883,8430,13648
3139,5981,13835,4839,1779,15076,13009,7791,4153,15583,7798
3140,10416,3096,9386,12443,9603,7049,3693,12605,10717,511
3141,1840,3757,3365,12593,13407,1280,769,5204,13611,8972
3142,11749,7700,15206,6050,7433,240,12788,5062,7821,8981
3143,9976,11238,13902,6391,6528,10846,15234,765,1335,8115
3144,10204,8215,5365,506,1808,285,14950,10449,212,5106
3145,7226,1273,7554,2906,5535,14324,536,3871,4585,14675
3146,13915,11250,5343,5404,10145,265,5920,10630,2242,9674
3147,13351,10287,15931,4638,1484,1495,11683,3355,7905,14255
3148,9916,8523,11877,5987,1586,10569,486,12477,169,2210
3149,8048,11391,1613,14204,1126,4870,6861,5952,15691,7729
3150,1725,3110,14409,3832,1652,10545,4663,8434,11996,12035
3151,1345,2495,12264,340,8865,10751,6729,3360,1881,15475
3152,15851,2656,7191,5834,14118,8581,6124,8484,12216,6012
3153,11707,6908,8053,8001,8620,7960,5452,7113,205,10565
3154,1071,10295,6632,4909,15168,14037,12002,5613,13080,2001
3155,4151,14821,2204,15273,9016,1149,12555,15261,5659,9922
3156,7961,13270,9159,15296,7307,13760,7578,16069,2076,6056
3157,14006,4690,4995,15141,6530,7765,12261,8023,8177,11250
3158,6753,3369,14308,4678,826,6873,12646,2891,5175,13090
3159,11215,12659,15670,14672,9937,3291,4448,5383,14407,14175
3160,1541,11169,2668,4646,389,8026,11384,2799,2589,85
3161,1433,5521,9476,13055,3285,3345,7718,1618,8216,427
3162,913,6826,8208,3891,3402,1527,12729,766,10364,240
3163,11901,5306,6233,3083,2001,10295,15168,6632,6546,4909
3164,5243,398,469,1646,257,6204,11589,10829,682,9604
3165,11668,6752,14332,11558,1221,888,15964,10167,16014,12638
3166,4370,11512,5044,2906,3300,2516,3766,3997,5292,8623
3167,2829,14199,2086,1727,10713,10013,689,15357,8879,15647
3168,10580,888,5104,12685,12691,210,5568,2107,12377,12234
3169,12937,14932,7007,7381,793,2396,15638,9246,894,4033
3170,9974,6666,5586,13606,14718,7635,615,776,11565,10562
3171,389,10562,11169,57,9604,5081,2131,13230,329,7954
3172,1853,8219,15723,7562,6107,12044,10110,11412,189,3500
3173,1067,4000,10078,11733,6145,4706,14761,6439,872,10022
3174,6566,5067,738,14138,7481,14626,14078,4330,12451,2644
3175,1305,7880,1932,3672,2841,14488,6878,2730,12870,5832
3176,6253,10950,7330,10631,13925,1310,11620,3437,11564,12441
3177,1612,135,13271,852,356,9541,10746,6387,1934,12813
3178,15121,4146,15673,5304,3392,15046,12075,15156,13952,9914
3179,4078,7552,7865,7796,11037,9145,9317,12548,7851,13143
3180,13352,10085,11569,14152,3409,9995,15235,5668,13753,12857
3181,6376,1798,11757,5000,10742,3440,8685,13847,8546,6457
3182,393,9073,8639,7396,5408,10984,10105,2225,11349,1943
3183,3059,5994,700,1110,6423,343,9970,9558,630,7037
3184,16047,3458,4079,15145,7061,8887,7553,15,5342,581
3185,15223,15956,524,2700,8504,9915,10196,574,2571,4391
3186,13311,11433,9228,13910,5944,11720,15026,2834,48,9619
3187,2847,165,6174,14322,551,640,4182,5253,5239,781
3188,5709,15619,8608,5540,7265,6735,1964,190,16021,9448
3189,280,1372,2184,2819,997,9062,3479,10433,14364,938
3190,8335,14912,6442,9004,8891,5396,14412,10754,14622,6820
3191,3501,3585,8401,2393,12118,1154,7088,3436,8367,7079
3192,12506,15921,9747,8118,7316,13608,5850,16111,7535,8722
3193,665,6062,9172,11458,9178,8291,15675,9704,1008,15533
3194,12880,11814,4054,13807,14991,3419,14291,503,10513,8036
3195,841,4739,9761,1005,8334,8238,9991,15890,6763,8536
3196,10788,11270,10755,8092,5998,8169,8067,9112,2931,15086
3197,2475,2245,3136,5623,1629,1526,11542,5741,2602,7798
3198,9255,10027,6792,1762,9775,2894,10724,12133,11709,492
3199,1171,12827,8516,12787,15811,2252,8876,443,14450,8939
3200,3349,7080,5666,7382,10311,10347,8507,5941,11052,6770
3201,2056,6663,3605,468,11053,1549,7109,5696,8131,4081
3202,2982,15619,14091,1410,5540,10837,928,9411,13682,3335
3203,3296,4228,3002,7133,13363,6238,8445,7804,13266,2464
3204,4204,4171,12142,7379,6927,5480,4501,5725,10258,8835
3205,11823,11113,8627,8175,108,4282,6099,15010,2120,15409
3206,12189,1193,7409,6190,8637,4115,162,2866,9272,4221
3207,14791,10639,3871,13984,2041,10512,10027,0,9255,4021
3208,5191,13430,10953,1316,15949,10440,14848,7648,5044,15330
3209,11070,6961,13927,11268,2538,12678,9751,13086,2049,15054
3210,76,1089,5531,7441,8665,10291,35,4574,6416,7256
3211,10774,906,7795,4669,8329,7692,1173,1352,569,8728
3212,6872,1175,12416,4396,4061,14987,15892,15479,13200,4306
3213,14675,6908,10639,4235,9221,15187,6838,8624,3468,362
3214,9722,14660,4505,6994,6964,16036,1499,4803,6584,3369
3215,11757,13847,3031,6376,8685,10742,8601,8546,5000,3440
3216,11147,2816,7154,638,4006,192,1590,12015,7559,3073
3217,4420,2721,2642,8445,1607,8421,5317,3265,560,9593
3218,10335,15372,10897,12516,1162,8265,8426,13705,3020,13815
3219,9857,13886,12090,14684,12661,5408,13194,12179,14512,3359
3220,5048,4182,8797,11270,6584,9294,12764,2237,3929,15909
3221,303,252,12326,12406,13305,5992,1155,15225,1128,11860
3222,1100,8271,15433,13673,13738,11119,15840,12592,9308,785
3223,10480,1470,15034,1600,7982,6262,9343,15061,4339,7500
3224,16017,2925,4856,813,15170,1652,13036,4566,5721,10873
3225,11393,11312,219,8297,7026,1334,6649,6891,5407,64
3226,69,3654,12278,9175,15956,2700,2100,574,15223,3840
3227,1652,1725,8909,16017,10359,2448,7765,1847,10407,15170
3228,8844,13394,380,784,15133,8502,9818,138,10715,4510
3229,12887,13471,3868,9883,80,2590,2951,4587,11355,13363
3230,15583,1865,10258,336,4748,7189,8719,7463,4839,9718
3231,11922,1343,11287,955,10502,10645,3691,14551,4185,6909
3232,7839,2383,7500,14727,6345,2596,1550,1600,5653,15034
3233,4428,3303,3567,9769,2653,4960,980,565,8356,2753
3234,1604,2400,2498,11845,7055,13114,14261,13553,5505,4161
3235,15739,8838,2608,3510,933,2743,329,9220,11609,10294
3236,8681,5855,8840,15030,10147,4956,13314,14617,8814,12592
3237,10736,7802,9164,11174,7233,15056,12907,4859,546,15928
3238,10402,3134,2732,8600,11931,3281,9113,11924,11461,1693
3239,504,4403,13299,10753,5887,15978,2197,2007,2273,2208
3240,7893,6019,6267,9003,7470,5070,14008,3105,1833,6883
3241,3680,3535,9496,2747,14587,3392,12559,4208,2438,7372
3242,8540,4713,6334,3374,3742,6013,4993,5619,14855,10238
3243,14803,15355,8424,14965,5352,1899,12070,15893,12773,6568
3244,627,3486,13749,9446,9246,6492,10291,2017,2672,14844
3245,2589,5004,7652,4838,3886,3930,6435,8202,5603,11369
3246,5019,1061,8961,12854,11426,6343,11056,14057,7171,6260
3247,4062,10345,13499,11510,8995,15718,2564,1892,4195,9202
3248,1542,291,1865,8816,6533,4001,635,1097,14026,2165
3249,6634,3466,12692,1266,297,16062,5907,3528,13617,12937
3250,8662,13050,2715,2701,11735,9091,12123,1686,12132,2977
3251,16031,15749,11175,112,559,6766,2466,8481,11205,3488
3252,4584,16127,12022,12192,14909,3810,14662,13783,8883,1506
3253,7733,1356,850,4575,6421,6184,10125,14883,630,7927
3254,11074,2120,10824,4282,13067,12155,14261,3728,15010,3590
3255,4964,177,1961,8008,28,2399,3736,4332,203,7879
3256,3654,3840,6508,3625,1108,5703,10534,738,6732,2659
3257,8667,10886,11973,14966,10491,9861,13510,8300,14658,11796
3258,13522,13362,11497,8064,6763,12543,5197,12729,15295,13324
3259,8429,8307,5190,4842,11776,5984,9794,10532,7523,1801
3260,157,13493,13460,1182,960,9642,7432,7814,6368,3217
3261,742,3720,16125,14687,15177,7728,12313,5007,13533,15242
3262,7779,3999,3913,6899,12439,6556,4413,12738,11621,8800
3263,6246,4468,3464,3219,10371,9857,4054,1089,9470,10216
3264,308,11221,11227,10185,12302,7166,5200,437,10930,4445
3265,5317,1607,13266,5540,1606,1838,3002,8445,2943,15051
3266,2144,6413,489,13240,4501,13388,9723,9582,7593,8483
3267,5172,14622,12180,14412,1938,14538,7207,10754,7804,12028
3268,5463,11300,5811,14935,584,14626,822,1334,4380,11557
3269,1669,4011,1328,9762,11664,3305,672,7402,8388,2081
3270,15383,72,1885,11357,6971,4627,3608,487,11110,8401
3271,15912,9254,8634,15081,2541,14179,14838,11055,15637,3392
3272,3019,13506,15626,11466,4548,1658,12463,8347,9245,2178
3273,11496,11140,8933,11912,8712,130,12288,5418,6111,2855
3274,15939,766,240,8991,11652,9207,3891,5976,78,2394
3275,10209,11392,4642,13390,3348,11175,9275,4515,10976,15749
3276,2534,15009,3613,6877,1935,5399,650,11336,6385,13697
3277,3848,1028,14091,14972,5620,1522,1116,4161,7721,3335
3278,1540,11954,9685,12544,246,11438,12106,9474,526,13427
3279,11878,9528,1145,3502,4860,9107,10951,12160,4084,15114
3280,14139,10213,13662,629,10370,6349,8180,8576,8792,9936
3281,4311,9113,4404,8600,2075,10402,8628,13932,3238,12389
3282,5233,14991,12105,3951,3350,5358,11225,9857,9195,14709
3283,9163,12407,14700,14719,12224,7605,9244,11587,12865,4624
3284,11441,13794,3407,5410,1374,3554,12383,1509,7635,6518
3285,9631,6321,2401,3161,5173,5830,7053,1433,12208,16039
3286,5920,1250,12464,11874,13420,9674,662,10144,9308,11463
3287,916,283,7619,9741,46,94,3655,10610,10944,4255
3288,14188,14517,13355,7104,7627,624,3087,12470,7872,8127
3289,7821,1439,9428,1423,12551,6900,7241,5062,8288,14900
3290,10853,15805,1701,706,6520,14580,4903,7789,4269,13797
3291,12356,476,4133,16112,1805,3638,7843,3159,11215,8779
3292,3298,599,180,2032,5726,12340,5183,13761,14560,11072
3293,12330,14523,437,15686,6057,13926,4914,12590,864,5787
3294,2936,728,2315,793,15621,9108,7077,9684,14356,4365
3295,14925,1187,1802,10857,10565,13886,3109,5452,12203,2675
3296,4228,3203,4545,1075,8219,9692,7088,5953,12028,1331
3297,13472,5867,7026,4418,13968,3225,1993,4279,16106,6979
3298,3292,599,180,5726,12340,2032,4225,1783,15376,5183
3299,9362,724,4213,109,13555,10647,11213,14822,4810,36
3300,3166,8623,631,11760,3997,12820,4370,13616,5540,7885
3301,1195,8629,10947,4535,185,643,7666,4079,574,12526
3302,1330,1535,1882,11731,9399,8900,7093,15057,9648,11336
3303,3812,2753,3567,6003,15379,13246,3233,8126,4428,4504
3304,402,11171,14776,10477,7015,10048,11414,7597,11355,5092
3305,615,6666,3754,672,6910,4011,2387,2331,1694,1328
3306,14611,2045,8430,4276,3989,3584,6349,12684,8293,11419
3307,5200,7166,308,11227,3774,15713,3434,14498,14166,4054
3308,2004,3785,12872,13270,6056,16111,8558,13932,5850,12130
3309,5809,7046,568,2270,4445,6623,10338,11259,9315,11325
3310,3636,9123,10879,14848,3461,3396,3886,8292,5292,8096
3311,5997,7874,10405,2748,10299,8223,452,11784,9450,13699
3312,8649,328,7420,4333,12026,15523,3618,2200,10969,4000
3313,11731,7960,56,9697,11407,4856,6970,8299,11151,15374
3314,2703,1792,15272,6833,7234,7077,1540,417,14954,9029
3315,184,81,14406,2963,1112,9957,10305,2179,777,4129
3316,8736,2975,15514,9877,9201,8923,2129,4064,7902,13201
3317,3392,3380,6982,7972,9496,5863,7378,8076,12559,6044
3318,11105,12118,15903,2173,5877,15357,13101,2913,8401,5072
3319,10362,1493,12639,1096,220,791,12477,11961,15073,841
3320,7755,14446,3374,5267,1646,7790,7193,12889,9470,8858
3321,1516,13427,7664,14008,8433,7784,3457,4644,12815,15647
3322,14259,6375,8966,7780,10184,15357,12467,13076,5547,1096
3323,8883,3738,12022,13390,15561,14765,3026,14909,9275,4584
3324,8046,6035,11952,15672,13535,1927,731,16011,3921,8349
3325,3036,5204,3052,2510,769,3063,9374,8927,10688,10793
3326,11138,13884,3708,3209,7688,7604,4045,11122,15749,450
3327,11408,3673,8168,5959,15478,15605,15704,9498,2634,13686
3328,352,9794,1748,2396,12878,10691,708,15638,8399,6720
3329,11092,16125,14758,1886,5147,2263,15767,15162,12116,10450
3330,10217,5049,10895,13047,4876,554,4797,12134,3412,10772
3331,4830,2124,3941,10254,12437,8132,1593,7676,1809,15305
3332,4345,6287,5381,10999,5745,3754,11038,1430,5267,9379
3333,14556,12960,9996,12472,3923,8380,11569,1473,1400,15019
3334,11750,6633,3615,13370,11878,309,10532,1487,13762,930
3335,12566,14356,14091,1233,1522,3439,14487,15796,16123,13682
3336,14909,2226,2454,12493,7322,4172,9647,12022,14053,4950
3337,9807,10564,11895,1379,12768,5323,6549,2950,2033,11286
3338,711,10246,5065,13373,2271,193,3157,2817,1543,5695
3339,6836,8206,12028,13647,15225,16125,4150,13716,12345,12995
3340,9693,7207,13548,9945,2175,14093,7276,6538,986,5348
3341,12514,4626,15221,1920,773,9447,410,3032,6118,10725
3342,5355,12382,15071,3609,5500,4448,3291,13472,7843,7354
3343,9376,12661,3796,5445,5702,8772,9232,11349,5952,2192
3344,15719,2364,5627,14531,12675,11016,11034,2283,7766,3368
3345,9836,1184,8881,11925,10212,8540,9476,10476,13782,8450
3346,11015,7867,7072,8138,8118,9455,32,7291,10103,13846
3347,8636,1069,868,13529,6778,2643,4897,5992,8708,9185
3348,3275,13390,9275,12238,9498,6900,107,10169,1303,5622
3349,10311,7080,3200,1979,5666,7382,9210,6723,11243,13313
3350,4048,3696,6941,9137,13413,14709,4054,5376,147,14474
3351,11712,2176,6652,8446,13010,11794,2646,6424,4829,7857
3352,13099,2537,13571,10334,10591,3655,94,8898,3119,13688
3353,2076,2732,1751,5546,6408,8827,13190,6003,8660,8072
3354,15848,12302,6469,9473,8052,14173,14177,3883,4587,3229
3355,12721,3266,13751,2144,4580,12099,1714,6413,12321,2824
3356,9400,14910,7704,12528,7710,13014,842,12532,2315,7487
3357,15921,9645,13199,12501,3567,9486,7477,4871,6408,16108
3358,5704,7109,11730,15943,13670,8316,4119,13076,5707,2801
3359,12257,8772,8464,2553,13963,11104,1126,12090,3789,2019
3360,789,8993,1724,8334,358,8790,179,5138,15890,7658
3361,674,5997,7773,11784,12993,16116,9256,7874,8070,3311
3362,446,110,7793,481,13627,10873,13275,9782,6810,5345
3363,9085,4225,9024,13093,14700,12344,12340,15938,3298,10802
3364,1575,5485,4411,13194,11349,9541,3263,2402,3444,11999
3365,11494,8972,10793,9811,3141,9398,5955,6317,14026,4199
3366,5771,12647,7478,4527,12183,12527,12882,8689,6439,130
3367,4815,1630,870,14819,552,1616,2017,6122,10198,972
3368,2283,4261,2432,5141,13356,7766,15031,15143,14119,8374
3369,2891,4678,1769,5886,2402,6747,5507,1209,7930,10785
3370,6923,10338,9038,14382,548,15604,10535,4263,2733,5781
3371,7853,1722,15882,15200,2909,12258,5657,12764,13836,3149
3372,4855,4059,10462,6684,15056,8465,10813,1490,4114,15977
3373,6325,3451,5804,2994,2883,14851,3965,1279,12840,2048
3374,6334,6995,1659,2886,887,345,12953,150,11488,6186
3375,283,12526,3066,41,1615,2940,13004,6989,5371,3456
3376,8237,3060,6162,13680,10758,7304,7999,5291,13613,14437
3377,6584,8863,469,3813,6131,13336,13092,2486,1777,3447
3378,4349,12208,13951,6246,8036,6456,9631,6217,5830,6321
3379,2025,7649,1176,9761,4739,847,15432,4279,7822,8313
3380,12559,3392,3317,6982,3543,2747,7583,6044,4208,7372
3381,6356,2596,13453,136,769,992,6180,1058,3600,6345
3382,537,7964,3461,4730,14307,8026,2408,7660,13973,981
3383,13708,3402,11678,12052,12535,9966,8064,2913,15855,7672
3384,8495,458,12920,7903,13459,4350,1439,2898,12949,8854
3385,9419,1848,9577,4601,14836,15028,14974,14758,8188,16114
3386,3623,11578,8324,15833,1038,15723,11913,11182,13261,1970
3387,2975,5860,8736,921,9392,8923,2217,15692,14647,2172
3388,6557,9818,15133,10303,4510,5341,4766,2006,2595,6837
3389,10333,7108,2252,9274,1795,3029,4861,2264,2438,9586
3390,8814,1100,11478,15521,13441,5624,7891,9217,14638,1237
3391,5972,9472,6718,11771,6750,3653,4683,8592,1854,4691
3392,6982,12559,9496,4208,3680,3380,6044,7583,3535,3317
3393,7197,5640,8553,2028,13616,13231,14412,12326,732,9369
3394,3968,13594,1401,2193,10807,9278,14182,2372,2163,435
3395,7795,11400,15451,7522,4669,11027,6317,3918,15942,14026
3396,3310,13009,10393,2058,4096,9123,12620,5603,3419,12892
3397,3086,6446,6313,10064,7048,7869,4071,11465,9692,4545
3398,2971,3486,2329,6390,12731,13860,7235,8240,10560,7743
3399,7815,3529,5782,13826,1744,473,11420,2979,12077,7659
3400,14194,13348,10457,11881,7068,14164,8965,7562,3009,1017
3401,11589,4403,12194,2961,4992,997,12766,3239,9541,2501
3402,13417,1734,15855,9148,12551,6032,3383,2299,5910,15245
